contract_address,is-upc-groundtruth,is-proxy-groundtruth,implementation-contracts
0x07adc37c53cc791c502fff9314660999eedd3c20,UPC,Proxy,"['0xae324909529fc67a4de3d2afd7778222e15e6480', '0x05aea60a4794230deb71f725a2f120e8240a0dfb']"
0x07baa98c5cdec970a3a4654f0fbb066404ff5fe0,UPC,Proxy,"['0x454bb75c7dbca9092981a7d4f641fac02e49665b', '0x6dfc8b880d6c1043bebb6eb2346913185ce1b48b', '0xb542d5cb34ef265fb87c170181127332f7797369']"
0x07cd53380fe9b2a5e64099591b498c73f0efaa66,UPC,Proxy,"['0xbbba06b6e651107144140bb0c9a7e582ae400127', '0xe16db319d9da7ce40b666dd2e365a4b8b3c18217', '0x79479c3d10b7ff49d6c18a5adc601c86472d4767']"
0x081fe64df6dc6fc70043aedf3713a3ce6f190a21,UPC,Proxy,"['0x8dc840cead11a46f59c65b1697698a2b60fa0789', '0xcc44572b57372dac502bcd784705e083779b2afc', '0x3c710b981f5ef28da1807ce7ed3f2a28580e0754']"
0x086a04e8562948345d75135523627264084b3ec4,UPC,Proxy,"['0xf9c068301f38dc331cdd7e8ee81cb9a717a9fa29', '0x3bf564152db2d430b0d1592314b62636535f4c2d']"
0x0879dbee0614cc3516c464522e9b2e10eb2d415a,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c']"
0x089ab1536d032f54dfbc194ba47529a4351af1b5,UPC,Proxy,"['0xcafea44daf0bc6238cd50f1f19cbc7ee6a790360', '0xcafea9d0264d36defa4bb10bc68e182c4c5a8a46']"
0x089d22168dcf837f47b042fe4c8d079f2561bec6,UPC,Proxy,"['0x524818cb8081941b618613c6f990c17bb3da0866', '0x33c6e6fc3df75ae3e9c2482ca1f36be71def2664']"
0x08c1c01be430c9381ad2794412c3e940254cd97c,UPC,Proxy,"['0xaf75d5a262d419946bceaafc8bdc8ff2dfff0dee', '0x7134738f9f591fd5c17ecd89fdf4030efb7b3b98']"
0x08ddb58d31c08242cd444bb5b43f7d2c6bca0396,UPC,Proxy,"['0xd274897431f5995a58fb1217c1ef0d82cfa678a4', '0x2372d3d521cedac925cca8b71b19497a4f69cca5', '0xbdf600f03af1c430339ebb48fd4b4f1c58f1ebf0', '0xfdce35ffc60769c7ec608107361ff453da541e66']"
0x090559d58aab8828c27ee7a7eab18efd5bb90374,UPC,Proxy,"['0x9f5c792c4d11e67e5fac82f22395d1d50e75eb40', '0xf9ad07eba7cd32774f35000a16de52b9ee71e05a', '0x64c288f59360f7e081ec9558f5b91650b4a9e5c8', '0x89b81e6ae2faeb168e0837cfaf8a4e6f29d9e660']"
0x0922f1d808adc3a4444bed2f73fac53a1a2a5859,UPC,Proxy,"['0x4f69c71def3a8804d3e6e94184664f5df7bb0076', '0x1e3f8c31f98c5c18ff92535b29ee8a2d6d948c53']"
0x092a51b356930d907570efec1fc94f3c591b7239,UPC,Proxy,"['0xd68b055fb444d136e3ac4df023f4c42334f06395', '0xb54613678c36dd51e75236060060a13d44597d82']"
0x0955a73d014f0693ac7b53cfe77706dab02b3ef9,UPC,Proxy,"['0x82354b770c4c09ea63e7d2eac938a0dd2c0806f0', '0x9d55293065e3d2676f0c71b581aa1a1611598248', '0x54aeabca4f569941381edc97c83980355af9e9c2', '0xfa4490d2b1d9347bc8d9fed8ce8b0df61953eae6']"
0x0988fb1c153a6f6492218ead6b17fd795d6d18f9,UPC,Proxy,"['0x4e9a5da77bb17d0c710c83df564c68a6c6987c1a', '0xee937082857db51dc1234055e70f370ebbcf2636', '0x40643541707a5d26668ba62c8d08aadf7866aca7', '0xfe31b65083f8a379770283513967ed3eba2e0b2f', '0xdf98d92e547ce5597c587d5767a1031f0cbab02f', '0x5453b6498eee419dfea274516cbc240b1ed4d185']"
0x0997dddc038c8a958a3a3d00425c16f8eca87deb,UPC,Proxy,"['0xc522b0135d152d20c9ba87a8e4dae5597056043e', '0xc0da8f7ecb0db9403bbbba35b8c040de341e722c']"
0x09b9189d5e5925e3cad2214cda7fd972870ef55f,UPC,Proxy,"['0x123b8efb9d8d474e7b4b72b614c5e104e4209429', '0x34e5e2e571ea4c54a2106c7d8f4df9a6366ef5d4', '0x53615ff3858ff9283ff9355c585da49a64b1bacf', '0x74bef2e2539149343d691c4719566207ae4c4ea8', '0x5ab9d1abe9db1edde5e56286c54a263ec1361e5d', '0x58fad01e50f8492ce999eb0d3b1367161442cfcd']"
0x09bdcce2593f0bef0991188c25fb744897b6572d,UPC,Proxy,"['0x018a82a5bd6e0a4ae8c5cf54527775d17d9ff5ab', '0xe407e96042c1a581dd81daa36d018429e6df882d', '0x183225623058286ddf092aac03f2721f020eea97']"
0x09ddffa1ed6bc692fffb6709e2ba8457e316e465,UPC,Proxy,"['0x460b399f5c6b02df6d4cd9250e92706b5c80d940', '0xae8e1b5fafc328853f51d42ddb843edd774b2b1d', '0xb58d4776e4476ed5df832c89853105ffe11b6d56']"
0x0a199b98ff450bbc883671382b21bda3fa44b4ae,UPC,Proxy,"['0x399b0156a3577d2a0bd10238c860ee831d7bc704', '0xa2d6c9bc1612f91a45f0dbbdd165ef4245131de3']"
0x0a4721117040abf319b954abf13f654505c34920,UPC,Proxy,"['0x0d625fd143edaca1a59f8a73e066d95b067e6c44', '0xfce1c68e7414605ff1f97d197d6ba05a6d232311']"
0x0a4f4e92c3334821ebb523324d09e321a6b0d8ec,UPC,Proxy,"['0xec26cd6748d5ad5295e404717d3b8612f9f742b9', '0x96b3f82782a62e4dccb236f86665c550f6c0b6c0', '0x04bd8c70fdff3c387ffe17fa3265fe6dc925f5d6']"
0x0a548513693a09135604e78b8a8fe3bb801586e6,UPC,Proxy,"['0x76492ad9c7ca4c1d6fe671012efe12892a7b8670', '0xe16e8e997f4e656dc67d5c744c843f711026d1c3']"
0x0a6eafaa84188a146749d7864bb20e63bd16ea2a,UPC,Proxy,"['0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x0aacfbec6a24756c20d41914f2caba817c0d8521,UPC,Proxy,"['0x209ddd6b50f748b6eaa25a2793341566492b2526', '0x6508fb1ed4d7ece18dfff05c834e44124edbd910', '0x27c5736b49b89d4765d03734a0a51c461f09672d', '0x405d5f5b76c94ebc26a28e56961c63cd9e743af2']"
0x0afbbe293c8a71bdcf1e8a14597937f3723c7c70,UPC,Proxy,"['0xe6ade8674d17b32d139032992b63a678e98d5113', '0xe61b48d00b9ca02dd9a3764a4d9d263cd7b4d351']"
0x0b1317e12387331b26c5fb822972b118c1941515,UPC,Proxy,"['0x0fdb7356bb5c2a92eae65ea4c1842d9c02bd231e', '0x10fc7e5af0abeeb42f947a15d1fdbcc9651c4f55', '0x77bbecc4742c1de5a6008597aa2e2d902b330035', '0x22e4723284976814d905f59d3dec6987e65db59c']"
0x0b2b08ac98a1568a34208121c26f4f41a9e0fbb6,UPC,Proxy,"['0x820ced132f703a53c72c0e78641509c68fe2be34', '0xc77f93ff1f743801fa668c9bea0346d0a29ff2f6']"
0x0b59ef7d85f1acc791c937d2e9c40c020c156c6e,UPC,Proxy,"['0xc0b5fb96a7dafcdff081b26405947fb89ec93645', '0xc816f766300a5dc86025eec1da937061f0bc0815', '0x83277787529dd950ec301ff700864971f1dbb214', '0xb116ff33f48a6f45fb4a5d7413de433fdb67c399', '0x6b0bfdd7d9b0cdab7f696a6ef718a3a31a56e59e', '0x557de75a27025815db74e16ea2b58eb7c2a1360f']"
0x0b7438606a13f4e91305b36b7596dda4679689e3,UPC,Proxy,"['0xd0a95cce85719f3fa699f5971d4378c22890631c', '0x96aa3bd52181b4a540834c63b32b80fd8c3e815a']"
0x0b7f0c18450f6b90002f316b14146a645af365aa,UPC,Proxy,"['0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x0b9020d4e32990d67559b1317c7bf0c15d6eb88f,UPC,Proxy,"['0x62d7e87677ac7e3bd02c198e3fabeffdbc5eb2a3', '0x46ca157573005281774be9be9a4187cce4ec1871']"
0x0ba2c4254e6203a8c088856700868b36105e7938,UPC,Proxy,"['0x47b462e9c0b045d52daf876423a4617c8711dbfd', '0x26c2d44a48b5c115911c82ac1a661052119b1bb9', '0x750486f937636e7b2a380a668bacc4fac9d15255', '0x6b0f56161b505c1e1399ec997e41c13cd2c6acc7', '0x0ca7c9b54158b952c0c3c1c85e020518cf97a40f', '0x27426391606d7d1043c74ac8427833e19ede87a3', '0xe99abed499b8576401c9487c4d8543f04266b91b']"
0x0ba45a8b5d5575935b8158a88c631e9f9c95a2e5,UPC,Proxy,"['0x350e67de9e92f55c1164556b02deb320b45a4a2a', '0x981b73f65c5f9abb6da88ae2bb0a536d85c486b7', '0xc02f808e459cc63fdc0a3a9b7405d6e2f9aa8f02', '0xfa99804a8a78173f9b51d300d5b7005d187134bb', '0xcc4d9e47c0c43a384a205f954e8a80c2a2e9d0b1', '0xd69bf842f65841440e098d387d5736e8be7f02e7', '0xa7ce7c4e96a138410061c2e2382ace32e4686502', '0x1cbc36ad612b1f67c726e412e126b1e4ea613df1', '0xf7914ebf0f021adaf95114b068502d0c7d107bc9', '0x0000000000000000000000000000000000000000', '0xc5721b1b753b0e2129f88694762c718c36442e7c', '0x8041ebdae1358d79cc1c2813b61b7f8da3323d38']"
0x0baba1ad5be3a5c0a66e7ac838a129bf948f1ea4,UPC,Proxy,"['0xa01d4d1fe18a34902ac2e4045a5e8f553dde9685', '0x2fefbef4d1445f523941c56349c2414cd5e9675d', '0x8c63d8e608ff702a92d5908730c91457b0447ad7', '0xcfba78aecfbcc0b4b748fa58c530d4675bb5d32f', '0x26d8ba776a067c5928841985bce342f75bae7e82', '0x3c294fcf74129d649325f8995afc2f9cfafab9da', '0x4fb117dcd6d09abf1a99b502d488a99f5a17e7ec']"
0x0bfec35a1a3550deed3f6fc76dde7fc412729a91,UPC,Proxy,"['0x87b8ca6b82ee7b853b3ce8819c8168814c49f8f9', '0x4085749fa5304b9ec580e5b96d2a553c1e1027f2', '0x2c4319906256e30f8e2df85b9b9aab0575e55390', '0xbcd99e7b636388317b52c47e1e0397369566e595', '0xfca002557118d1b8659e4be8b2d1869b070d5c59']"
0x0c14e822e43796d955a30b6d974f62031da845e3,UPC,Proxy,"['0x241c213c6cf74f7e1a4cc19e0476233a89b653c8', '0xb1c2dd0086309d64fb4f365f0c68e7f87b8c06b9']"
0x0c30476f66034e11782938df8e4384970b6c9e8a,UPC,Proxy,"['0x8fb539bf3bd39487525a0a1a8960dcf240d8abf4', '0x4dcb5571024d14f017b99a7d3cedef670d4718c4']"
0x0c462dbb9ec8cd1630f1728b2cfd2769d09f0dd5,UPC,Proxy,"['0x7c24be3fc9a03bdaf87ffc15ec7860065b9da06d', '0x74024f9b3d075a5d339dd3b80e2e218ec71de0b9']"
0x0c79406977314847a9545b11783635432d7fe019,UPC,Proxy,"['0xc1677504cf4fa7eff6e89e8cacfa94d093b02150', '0x0c9d22c05df822e914dfa29a5466d0c8070bcd48', '0x6dacced8d6d80b0e93a51a4303961678e8a46fa5']"
0x0c8c1ab017c3c0c8a48dd9f1db2f59022d190f0b,UPC,Proxy,"['0x81ed5efd9477106f898733e47e9ec7738fa3e00c', '0x30ac79b557973771c931d8d765e0728261a742a0']"
0x0c9a62478caf29157543d89adadf32bac5cd4ba9,UPC,Proxy,"['0x2a2ae317cb41ab066663da5f12779f9f70a51302', '0xc2746462e47819aa9cf632ac2a3fba428cbebca3', '0xa83438f5036595cdd4d4cde2f0a4ae713900bd34']"
0x0cb781ee62f815bdd9cd4c2210ae8600d43e7040,UPC,Proxy,"['0xb11c0c3ce15a998fe403b36f2606c3be78ec2540', '0xec7c0ab3c2f165e790da152624dab84633be14f2', '0xe877fb7e5347111504a1fc4ffa727c5d9adeb866']"
0x0cc36e3cc5eaca6d046b537703ae946874d57299,UPC,Proxy,"['0xc88b5fe767b7eba5cb4b5afc35f30e5f636763ea', '0x7b26a2f84430e120795e37e41c1f4deed977419d', '0x10ae218d54043248aa6e1ef9e6a0d78d79bf2528']"
0x0cc506c0096728d8c8c28602adee295594364dfd,UPC,Proxy,"['0x0fdb7356bb5c2a92eae65ea4c1842d9c02bd231e', '0x10fc7e5af0abeeb42f947a15d1fdbcc9651c4f55', '0xfcbbdeb5ef29c62013f17f9a14a290b5df81d81d', '0xaf64c3e9f28722c7154a217395c0c4acb931202d', '0x6fd907045325481ae5f0527d8203eeca62693686', '0x77bbecc4742c1de5a6008597aa2e2d902b330035']"
0x0cd73c18c085deb287257ed2307ec713e9af3460,UPC,Proxy,"['0x20fb88b3973cb6d2a008809b3a2b866dd7f4a6f4', '0xb91e2874c34c5a410ff6baecdd73a369119c4b03', '0x2cc8bf652401b044077803fc419e21118d545a61', '0x792c976ada1ef352665f24011b3dbc868287cab4']"
0x0ce9884b5d395655f5db697598fd95d0dc19e776,UPC,Proxy,"['0x5d988b3e0ee69bbfbc9e9bf2a829872d47e994c8', '0x3d6a1d4ba67f9bbafde47fb0c90f0f99b7b915e9', '0xc79e3b6aab785492c976c71b4cf235b57b39c376']"
0x0d29ada4c818a9f089107201eacc6300e56e0d5c,UPC,Proxy,"['0x6230f5c4193e632b084a083dba713e73651bb93a', '0x4db0319a402809a2c81051ab1549acf15809d1b3']"
0x0d4014a035b47c1a184b41ce3bc298f64baa6a01,UPC,Proxy,"['0x417342cd8bc7b9fa5a5fc8d9b7e3e2e0e17e2414', '0x2ea1bff81b5d5aa57589204bdb4a327800229be4']"
0x0d6e6ef1c181296636122a7806b7c3932bbaa787,UPC,Proxy,"['0x0388032b40c974513920d4e7e46c932ceaf5f5d5', '0xcccaa9575780e799ef7a2059704dbfde1c13a684']"
0x0d73ad702ac09eddacc10ceb137cbf84e6b3b9e0,UPC,Proxy,"['0x76492ad9c7ca4c1d6fe671012efe12892a7b8670', '0xe16e8e997f4e656dc67d5c744c843f711026d1c3']"
0x0d7448dc980411b982417aefa7d865f0e818af93,UPC,Proxy,"['0xe61b48d00b9ca02dd9a3764a4d9d263cd7b4d351', '0xe6ade8674d17b32d139032992b63a678e98d5113']"
0x0d7ad1dcb9bb38ea021c1f484d643a536d3c8e78,UPC,Proxy,"['0xf1971731fbfe54ddecf5f0ebc89629714b13d880', '0x7dab9c9a9f0db93af0601183f5c1d01ca35b8cef', '0x46b736ec535af3ab68c644ad9e7296d77a1b6d2e']"
0x0d90341220fb052a3c5e79d8fb1c6f26f9c9fdc9,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c']"
0x0da606948fe1ae27dc837de929aacb389a60fc9b,UPC,Proxy,"['0xe61b48d00b9ca02dd9a3764a4d9d263cd7b4d351', '0xe6ade8674d17b32d139032992b63a678e98d5113']"
0x0dab4c7016d394b67f966c2ed3549c67d6d0a1b5,UPC,Proxy,"['0x41f77eb9c021425bbe65206343524e8006d1c753', '0xadd9a5be951279673cc441c317a4259e2ef88835', '0xdfe38c627f1a95f488eb24e403067fe171e0b31e']"
0x0df016fb18ef4195b2cf9d8623e236272ec52e14,UPC,Proxy,"['0x8ff34db172e29dd08745f4c9c318a4256c2adeef', '0xc70cc2f1c5ee6a03f639246eec815abc6435742e']"
0x0e192d382a36de7011f795acc4391cd302003606,UPC,Proxy,"['0xdf196b7b72e732a739799ec891ed8b16b57c9a38', '0xf2170f2374ebc64b2693d31a599b5983970cfdb6', '0x983b8032c76b671c4a1c4cab235c5d32e184516c', '0x0870d3962bd025f302c6b57237e3896296ba3682', '0x5264847bd5b5f182254e830e2d63088d50bba90e']"
0x0e3eb2eab0e524b69c79e24910f4318db46baa9c,UPC,Proxy,"['0x8d6ca235fd71fff6df231b6a7823a90a7d40971f', '0x154c33b5baa4f827f95593bf7423049a5b6730ae', '0xe569d45803c76a6651f466f6b16da4c8705d4257']"
0x0eabe8e34a1fae4601953667f811acb9ff808e78,UPC,Proxy,"['0x71f1158d76af5b6762d5ebcdee19105eab2c77d2', '0x4fe63344abeb0b7c61ffc75f3fd6944441f3c68d']"
0x0ef5a21aa062ba49c9c429b256d618d68fd2e008,UPC,Proxy,"['0x4871797bb4c98b930bcfc01d99a113acc6ae45a2', '0xe692dc3ab9eef3b61efd4fc9c883a2f76bc81735']"
0x0f346e19f01471c02485df1758cfd3d624e399b4,UPC,Proxy,"['0x425e0ec09f9bcdfd20283bf23251ccb74d118813', '0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df']"
0x0f390559f258eb8591c8e31cf0905e97cf36ace2,UPC,Proxy,"['0xebd7f3349aba8bb15b897e03d6c1a4ba95b55e31', '0xe223af4ad418d5a18fe6ed5500abab3dfa38e86b', '0x8c6139ff1e9d7c1e32bdafd79948d0895ba0a831']"
0x0f43a7e3f7b529015b0517d0d9aa9b95701fd2cb,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c']"
0x0f4676178b5c53ae0a655f1b19a96387e4b8b5f2,UPC,Proxy,"['0x9a5c87aa68d2199f68ca0c5e77c1127957099e54', '0xf39b0f846f967895db4c31b6b62d2be3f5af8454', '0x1813c4485a36642347c244a00617377bafdbe401', '0xb97a352ed1b8a0759a32113992faf4a4c5e08dd9', '0xd0d89d8d009ae5602816a75b7b6ba8ed88a17b25', '0xf8449e55e4c715923ca597e132e9d2a46821d099', '0x3625c9de8650fe2300050a02e535f045f2cc3138', '0x44b43d57c0700b0d36a225b0d79ad9079801d753']"
0x0f71a936b1b3808e73b43c63c3a4b160b63542a4,UPC,Proxy,"['0x4ca99304285d9209526bdf359ddeaa6c40369bc1', '0x594ebed1e29319e22614b07c026c72ead946a22b']"
0x0fabaf48bbf864a3947bdd0ba9d764791a60467a,UPC,Proxy,"['0x7a477d6570386e2b9d0f14d03bd976b0c68b94b9', '0xed61372660aeb0776d5385df2c5f99a462de0245', '0xfe8cf701b0751f840741655213da2b46d8995fd1', '0x5907c9a2ff421be53556be7fa1b5a2d90a187dfd', '0x38556ec4a14c63bf0d7576cffdc6ed2a467c6550', '0x49ca9eca607c8483a2b4f955631de2119ac15b74', '0x00a62ee3d2998f67cc202990b792573961d282e6']"
0x0fca003f483313869ee54e86b281348980b4cbf6,UPC,Proxy,"['0x9602ae9d1dd048191f9b6c103a71ce432a209516', '0x1e6d740e27440d0f334ee67ebbd463b7f1abe01b', '0xd834ffabc3321ad1099d5594520a7ff160a87599', '0x15a2715735e0a097cb642e6cce0242055181408c']"
0x0fd13dca30ee1b988dbdf1374c1561141385bee6,UPC,Proxy,"['0x67c9316cd29bf2b25e7826a49acfd64665c48545', '0xf8409fd8c1fee2daae28c9a9a7712181651af637', '0x0af29702f832bee71bd6ee6b77cec87fcdd4641f']"
0x101cc05f4a51c0319f570d5e146a8c625198e636,UPC,Proxy,"['0xeda678212eb1e9694fc1455b2426c7af30f69bd5', '0xc4b19c872a05ada050e50440b4790b88c2d2ed65']"
0x103eaf3c1e84cd524eac854d742f957e579b9b86,UPC,Proxy,"['0xe61b48d00b9ca02dd9a3764a4d9d263cd7b4d351', '0xe6ade8674d17b32d139032992b63a678e98d5113']"
0x1066ab47a342152c564af62d179aa4b659a11f7d,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c']"
0x1089f7bbf8c680db92759a30d42ddfba7c794bd2,UPC,Proxy,"['0xc88b5fe767b7eba5cb4b5afc35f30e5f636763ea', '0x4dc79e591a229c6b1162755e77ba00ceacac7be6']"
0x109917f7c3b6174096f9e1744e41ac073b3e1f72,UPC,Proxy,"['0x331bccace690a5d40019b1c726ad70dad25f28ea', '0xdd23a50cf7503655283089b78c9369519de1c443']"
0x10a3da2bb0fae4d591476fd97d6636fd172923a8,UPC,Proxy,"['0x8dc840cead11a46f59c65b1697698a2b60fa0789', '0x3c710b981f5ef28da1807ce7ed3f2a28580e0754', '0xcc44572b57372dac502bcd784705e083779b2afc', '0xc9d8a3b9c39b71969280fc249c87b5d0cb77f3c9']"
0x10e438782d0eaccecbae5fceeab5401a6816297e,UPC,Proxy,"['0x817f71bedd444ed56fb5140548047a51805e123e', '0x71d62518a562a4c48ed28d9864cfb99ed6818143']"
0x10f29cf8e6ba81363a330c50f74900d03cd6324d,UPC,Proxy,"['0x1421cf43731e0e6eb7c5c04d2f715515eca4dabf', '0x39952cd92904221bd233ba9d4bc6fcccb240d171', '0x98bb853c65c789438e18c66cf11179a991f598ea', '0x85533a752a1fd74c6dde3121e340efa1612f6303', '0xc9c472be9a1502f065296e7530be27379e8ba41f']"
0x10fdbd1e48ee2fd9336a482d746138ae19e649db,UPC,Proxy,"['0xcc44572b57372dac502bcd784705e083779b2afc', '0x3c710b981f5ef28da1807ce7ed3f2a28580e0754', '0xc9d8a3b9c39b71969280fc249c87b5d0cb77f3c9', '0x8dc840cead11a46f59c65b1697698a2b60fa0789']"
0x1104b4df568fa7af90b1bed1d78a2f71e748dc8a,UPC,Proxy,"['0xddf819a8c95b4788dd1ed31db6e3726c229f3f8b', '0xb7892e43433418f349c6b2dfd54924ef8d5e92dc']"
0x1135270bbb0627e769a7a2e24f2b2c7f14b3d83a,UPC,Proxy,"['0x7649a2f210c40125268714471403a95b0c7664cb', '0x876230b4d4f692fbe9ce252d33ab9d11f599302b', '0xe11f9552ffea9318ade9a307cafdee5ee9e9c045']"
0x1146ea70fe66a02d3c8a26325d9880114b2fe310,UPC,Proxy,"['0x48f0b4d3e1b4dc47b57ea785dc9c5830f1c4c840', '0xbf4cd44e37d2d6815939d813398b8f6e5bf4f959']"
0x1180c114f7fadcb6957670432a3cf8ef08ab5354,UPC,Proxy,"['0xe227d81da324136670e6203adf20306e48dc3112', '0x1a5de76ef2261fc6cb281f8a447bef4e48ef5d25']"
0x11aab1b00c62ea9528c3286c53c2308aad6f64ea,UPC,Proxy,"['0xadb6a931af81fe7e2430e12e125d8f8a72769274', '0x2ad6defc823d6df64117c6db0a17596fad90c767']"
0x11ae2b89175792f57d320a020eaea879e837fe6c,UPC,Proxy,"['0x6094b6ac9ec50a4ab541d7451857e4ebb33dc2ee', '0x246ebb0514c69767547213e2ff56223062628ef9']"
0x11b57be19dbb4e8918ec77af7e27849325320d75,UPC,Proxy,"['0xd03a04901041ac9313e83c47b23e9acd1b1e12ee', '0xb11c6ca947dfc1d019b713338c579568f4cbafe8']"
0x11c21599f0c83b364844cc5c0345e5e2a741b332,UPC,Proxy,"['0xad1891b7178a749eda1c102700182735cb3e09b9', '0xfeb5bcae87fe4b139206c7ee053cf5dbe3f8f446']"
0x11cc14a8d097e5b5e299fba983bbaea4d1e7325f,UPC,Proxy,"['0x61d4acdbb3c8f21fbd34e358c9b60b09036f2359', '0x3a3ae61d194b9eaa6074ac5e65b53120e9b71a5d']"
0x11dd2bfb64d5e5ecf5a7b0a5c5e187e56220f903,UPC,Proxy,"['0xd8373dbfc53c9d2540c1751fe6c608d4334e9f4b', '0xe13532aa23b6194d9ba7f267e41e9e6029945e03']"
0x11e21cf12af6a2188fc37265b6a02dac27cc80ed,UPC,Proxy,"['0x861db15d8f414e48f3f3a40234de0edc0471a0d4', '0x042565d8c21f82a936031816f390fff3d2760213']"
0x12392f67bdf24fae0af363c24ac620a2f67dad86,UPC,Proxy,"['0x3363bae2fc44da742df13cd3ee94b6bb868ea376', '0xa035b9e130f2b1aedc733eefb1c67ba4c503491f', '0xce526fa199d2f772abbc5b40b3284cdab1b8e6de']"
0x124fd4a9bd4914b32c77c9ae51819b1181dbb3d4,UPC,Proxy,"['0xfe013484dc57d1f930aababc08dba9868e5d4198', '0x07c0e4f4c977a29c46fb26597ea8c9105ca50b42']"
0x12a9cc33a980daa74e00cc2d1a0e74c57a93d12c,UPC,Proxy,"['0x02c9133627a14214879175a7a222d0a7f7404efb', '0xe407e96042c1a581dd81daa36d018429e6df882d', '0x432979a3f808b6cfca2d393206378ea5b39e33e5', '0x018a82a5bd6e0a4ae8c5cf54527775d17d9ff5ab', '0xf7ea2f80033ee7330a117449c25f92c98cb3afd9', '0x183225623058286ddf092aac03f2721f020eea97', '0x7e8844ea4c211a69ad9308ba0b6cdb3ea0bb2b05']"
0x12d7053efc680ba6671f8cb96d1421d906ce3de2,UPC,Proxy,"['0xc07a4c1908dd0f02dab972d17841543092e47613', '0x34216aac80356df98387d6a18a9471229071c320']"
0x12e54c7408ac4d8885070ed7b379fe615e71c2d1,UPC,Proxy,"['0x7ccd931de817484b3436a6cdd2280b35cab9541d', '0x3e6aea7bf4eff3dbab596c19101a336063c5ea54']"
0x12ed69359919fc775bc2674860e8fe2d2b6a7b5d,UPC,Proxy,"['0x9f29f9bda2052884d39f0f032b68aaa14fc363d8', '0xe34f957e42a3a2b5f8a64ee367851a088bd1426a', '0x8582f510817731be46e6a8380cf4eeffc05aa5f1']"
0x12f61973be29f0b4d6ec9069846cab61de5298a1,UPC,Proxy,"['0x27426391606d7d1043c74ac8427833e19ede87a3', '0x750486f937636e7b2a380a668bacc4fac9d15255', '0xe99abed499b8576401c9487c4d8543f04266b91b', '0x0ca7c9b54158b952c0c3c1c85e020518cf97a40f', '0x6b0f56161b505c1e1399ec997e41c13cd2c6acc7', '0x47b462e9c0b045d52daf876423a4617c8711dbfd']"
0x13000c4a215efe7e414bb329b2f11c39bcf92d78,UPC,Proxy,"['0x857f5ed4a6de6ceecc8e7f9b13d5235c3ff94bee', '0x1324c528f5f9df916434fec8286e07809a33c664', '0x326e7b85e10849ca2a2f86368ebefde394956513', '0xfa56855934c1d19b9c2a52331e32a9a44546f92b', '0x64d18fd81a30150b8f881cb424677f178ea25c33']"
0x1337def131dc32b6417b392b6c7047b99e702f7c,UPC,Proxy,"['0x860b3913e248e6ba352120d550567379cb48fdd6', '0x66a5ac95a0d05945dbd3409a712c575909637711', '0x4d48c26721944efb0eb42b696e16da49d2a5fdb4']"
0x1337def1373bb63196f3d1443ce11d8d962543bb,UPC,Proxy,"['0x758beedb0ed2eec08ff711eaa4c61502a97c0f8f', '0x0935dcaf018f546abc857580c4b8233acf11b6e2', '0x26aec19e4776dc668c8a3e53a94c24d9a7450b22', '0xfedcd0731173d934a95a06d18c6af6c491822d1c', '0x769de22dec6978e8cfbe16fc92021c2f2465a18c', '0xd1529744190ee7668e8f566c267946daa467ed49', '0x4a780762b8b7b466672249a88f232e357115f268']"
0x1337def159da6f97db7c4d0e257dc689837b9e70,UPC,Proxy,"['0x0bdb7976c34ab05e5a9031f258b8956f68ee29cf', '0x37d1dfb33bc5cd0ffb8b0f3865cb90afd94403bd']"
0x1337def1670c54b2a70e590b5654c2b7ce1141a2,UPC,Proxy,"['0x9f1aae82cb1d9a50c83669c67db633e5d9cee83f', '0x6b5e5c7adc1665eb4a60f69175b48815d8ec941b', '0xee46ba5d4cc396d1ca4a7bf1a62f33b854e8831a', '0x33077454edf44cd111b9a0677db74fdd6452fe16', '0xb3342953e58b63378d5d2acfd26aec38f47ded17', '0xaf241761d3238866bfcbab114d6d88fb54fdc5f3']"
0x1337def1c5ebbd9840e6b25c4438e829555395aa,UPC,Proxy,"['0x93a4e7351841cd06a6d0849d21a5a85ebef7494c', '0xbb6ef0472425b1c29017d5cbe753073f63ea4841', '0x41119de908f3e7d9d599cd481648ecf0e4b7430b', '0x97072a4340467d6d2012140f1dc425a16bec6a0c', '0xe137a70bb3de5003277f5ab7791e3cff6ea06076', '0xeb477403aace20a33ca65709865848e38e471d33']"
